nome,fabricante,preco,precoParcelado,descontoPorcentagem,link,categoria,imagens,vendedor,isOpenBox,termino,disponivel
"Memória Kingston Fury Beast, RGB, 16GB (2x8GB), 3733MHz, DDR4, CL19, Preto - KF437C19BBAK2/16",Kingston FURY,449.99,529.4,9.0,https://kabum.com.br/produto/172429/memoria-kingston-fury-beast-rgb-16gb-2x8gb-3733mhz-ddr4-cl19-preto-kf437c19bbak2-16,Hardware/Memória RAM/DDR 4,"['https://images.kabum.com.br/produtos/fotos/172429/memoria-kingston-fury-beast-rgb-16gb-2x8gb-3733mhz-ddr4-cl19-preto-kf437c19bbak2-16_1662151071_original.jpg', 'https://images.kabum.com.br/produtos/fotos/172429/memoria-kingston-fury-beast-rgb-16gb-2x8gb-3733mhz-ddr4-cl19-preto-kf437c19bbak2-16_1626267019_original.jpg', 'https://images.kabum.com.br/produtos/fotos/172429/memoria-kingston-fury-beast-rgb-16gb-2x8gb-3733mhz-ddr4-cl19-preto-kf437c19bbak2-16_1626267020_original.jpg', 'https://images.kabum.com.br/produtos/fotos/172429/memoria-kingston-fury-beast-rgb-16gb-2x8gb-3733mhz-ddr4-cl19-preto-kf437c19bbak2-16_1626267017_original.jpg', 'https://images.kabum.com.br/produtos/fotos/172429/memoria-kingston-fury-beast-rgb-16gb-2x8gb-3733mhz-ddr4-cl19-preto-kf437c19bbak2-16_1626267018_original.jpg']",KaBuM!,False,2023-06-01 08:00:00,50.0
"Placa de Vídeo Galax NVIDIA GeForce RTX 3060 TI, 8GB GDDR6, LHR, 1-Click OC, 256 Bits - 36ISL6MD1VQ",Galax,2649.99,2649.99,26.0,https://kabum.com.br/produto/222704/placa-de-video-galax-nvidia-geforce-rtx-3060-ti-8gb-gddr6-lhr-1-click-oc-256-bits-36isl6md1vq,Hardware/Placa de vídeo (VGA)/Placa de vídeo Nvidia,"['https://images.kabum.com.br/produtos/fotos/sync_mirakl/222704/Placa-de-V-deo-Galax-NVIDIA-GeForce-RTX-3060-TI-8GB-GDDR6-LHR-1-Click-OC-256-Bits-36ISL6MD1VQ_1684327723_gg.jpg', 'https://images.kabum.com.br/produtos/fotos/sync_mirakl/222704/Placa-de-V-deo-Galax-NVIDIA-GeForce-RTX-3060-TI-8GB-GDDR6-LHR-1-Click-OC-256-Bits-36ISL6MD1VQ_1684327736_gg.jpg', 'https://images.kabum.com.br/produtos/fotos/sync_mirakl/222704/Placa-de-V-deo-Galax-NVIDIA-GeForce-RTX-3060-TI-8GB-GDDR6-LHR-1-Click-OC-256-Bits-36ISL6MD1VQ_1684327759_gg.jpg', 'https://images.kabum.com.br/produtos/fotos/sync_mirakl/222704/Placa-de-V-deo-Galax-NVIDIA-GeForce-RTX-3060-TI-8GB-GDDR6-LHR-1-Click-OC-256-Bits-36ISL6MD1VQ_1684327780_gg.jpg', 'https://images.kabum.com.br/produtos/fotos/sync_mirakl/222704/Placa-de-V-deo-Galax-NVIDIA-GeForce-RTX-3060-TI-8GB-GDDR6-LHR-1-Click-OC-256-Bits-36ISL6MD1VQ_1684327801_gg.jpg']",Patoloco,False,2023-06-02 08:00:00,79.0
"Water Cooler NZXT Kraken Z63, 280mm - RL-KRZ63-01",NZXT,1404.99,1561.1,24.0,https://kabum.com.br/produto/128496/water-cooler-nzxt-kraken-z63-280mm-rl-krz63-01,Hardware/Coolers/Water Cooler,"['https://images.kabum.com.br/produtos/fotos/128496/water-cooler-nzxt-kraken-z63-280mm-rl-krz63-01_1600888848_original.jpg', 'https://images.kabum.com.br/produtos/fotos/128496/water-cooler-nzxt-kraken-z63-280mm-rl-krz63-01_1600888847_original.jpg', 'https://images.kabum.com.br/produtos/fotos/128496/water-cooler-nzxt-kraken-z63-280mm-rl-krz63-01_1600888845_original.jpg', 'https://images.kabum.com.br/produtos/fotos/128496/water-cooler-nzxt-kraken-z63-280mm-rl-krz63-01_1600888846_original.jpg', 'https://images.kabum.com.br/produtos/fotos/128496/water-cooler-nzxt-kraken-z63-280mm-rl-krz63-01_1600888849_original.jpg', 'https://images.kabum.com.br/produtos/fotos/128496/water-cooler-nzxt-kraken-z63-280mm-rl-krz63-01_1600888844_original.jpg']",KaBuM!,True,2023-06-02 08:00:00,7.0
"Memória Corsair Dominator RGB, 32GB (2x16GB), 3200Hz, DDR4, C16, Preto - CMT32GX4M2C3200C16",Corsair,999.99,1176.46,9.0,https://kabum.com.br/produto/101663/memoria-corsair-dominator-rgb-32gb-2x16gb-3200hz-ddr4-c16-preto-cmt32gx4m2c3200c16,Hardware/Memória RAM/DDR 4,"['https://images.kabum.com.br/produtos/fotos/101663/101663_1557757547_index_original.jpg', 'https://images.kabum.com.br/produtos/fotos/101663/memoria-corsair-dominator-rgb-32gb-2x16gb-3200hz-ddr4-c16-preto-cmt32gx4m2c3200c16_memoria-corsair-dominator-rgb-32gb-2x16gb-3200hz-ddr4-c16-preto-cmt32gx4m2c3200c16_1557757507_original.jpg', 'https://images.kabum.com.br/produtos/fotos/101663/memoria-corsair-dominator-rgb-32gb-2x16gb-3200hz-ddr4-c16-preto-cmt32gx4m2c3200c16_memoria-corsair-dominator-rgb-32gb-2x16gb-3200hz-ddr4-c16-preto-cmt32gx4m2c3200c16_1557757521_original.jpg', 'https://images.kabum.com.br/produtos/fotos/101663/memoria-corsair-dominator-rgb-32gb-2x16gb-3200hz-ddr4-c16-preto-cmt32gx4m2c3200c16_memoria-corsair-dominator-rgb-32gb-2x16gb-3200hz-ddr4-c16-preto-cmt32gx4m2c3200c16_1557757509_original.jpg', 'https://images.kabum.com.br/produtos/fotos/101663/memoria-corsair-dominator-rgb-32gb-2x16gb-3200hz-ddr4-c16-preto-cmt32gx4m2c3200c16_memoria-corsair-dominator-rgb-32gb-2x16gb-3200hz-ddr4-c16-preto-cmt32gx4m2c3200c16_1557757512_original.jpg', 'https://images.kabum.com.br/produtos/fotos/101663/memoria-corsair-dominator-rgb-32gb-2x16gb-3200hz-ddr4-c16-preto-cmt32gx4m2c3200c16_memoria-corsair-dominator-rgb-32gb-2x16gb-3200hz-ddr4-c16-preto-cmt32gx4m2c3200c16_1557757516_original.jpg', 'https://images.kabum.com.br/produtos/fotos/101663/memoria-corsair-dominator-rgb-32gb-2x16gb-3200hz-ddr4-c16-preto-cmt32gx4m2c3200c16_1557757506_original.jpg']",KaBuM!,True,2023-06-02 08:00:00,5.0
"Water Cooler Kraken Z53, 240mm, Intel e AMD, para PC, Branco - RL-KRZ53-RW",NZXT,1479.99,1741.16,5.0,https://kabum.com.br/produto/380402/water-cooler-kraken-z53-240mm-intel-e-amd-para-pc-branco-rl-krz53-rw,Hardware/Coolers/Water Cooler,"['https://images.kabum.com.br/produtos/fotos/380402/water-cooler-kraken-z53-240mm-intel-e-amd-para-pc-branco-rl-krz53-rw_1670262966_original.jpg', 'https://images.kabum.com.br/produtos/fotos/380402/water-cooler-kraken-z53-240mm-intel-e-amd-para-pc-branco-rl-krz53-rw_1670262968_original.jpg', 'https://images.kabum.com.br/produtos/fotos/380402/water-cooler-kraken-z53-240mm-intel-e-amd-para-pc-branco-rl-krz53-rw_1670262965_original.jpg', 'https://images.kabum.com.br/produtos/fotos/380402/water-cooler-kraken-z53-240mm-intel-e-amd-para-pc-branco-rl-krz53-rw_1670262967_original.jpg', 'https://images.kabum.com.br/produtos/fotos/380402/water-cooler-kraken-z53-240mm-intel-e-amd-para-pc-branco-rl-krz53-rw_1670262969_original.jpg']",KaBuM!,False,2023-06-02 08:00:00,18.0
"Placa de Vídeo PNY GeForce RTX 4090 XLR8 Gaming Verto Epic-x RGB, 24 GB GDDR6X, DLSS, Ray Tracing - VCG409024TFXXPB1-O",Pny,11286.99,13278.81,5.0,https://kabum.com.br/produto/397573/placa-de-video-pny-geforce-rtx-4090-xlr8-gaming-verto-epic-x-rgb-24-gb-gddr6x-dlss-ray-tracing-vcg409024tfxxpb1-o,Hardware/Placa de vídeo (VGA)/Placa de vídeo Nvidia,"['https://images.kabum.com.br/produtos/fotos/397573/placa-de-video-pny-geforce-rtx-4090-xlr8-gaming-verto-epic-x-rgb-24-gb-gddr6x-dlss-ray-tracing-vcg409024tfxxpb1-o_1667337142_original.jpg', 'https://images.kabum.com.br/produtos/fotos/397573/placa-de-video-pny-geforce-rtx-4090-xlr8-gaming-verto-epic-x-rgb-24-gb-gddr6x-dlss-ray-tracing-vcg409024tfxxpb1-o_1667337143_original.jpg', 'https://images.kabum.com.br/produtos/fotos/397573/placa-de-video-pny-geforce-rtx-4090-xlr8-gaming-verto-epic-x-rgb-24-gb-gddr6x-dlss-ray-tracing-vcg409024tfxxpb1-o_1667337145_original.jpg', 'https://images.kabum.com.br/produtos/fotos/397573/placa-de-video-pny-geforce-rtx-4090-xlr8-gaming-verto-epic-x-rgb-24-gb-gddr6x-dlss-ray-tracing-vcg409024tfxxpb1-o_1667337146_original.jpg', 'https://images.kabum.com.br/produtos/fotos/397573/placa-de-video-pny-geforce-rtx-4090-xlr8-gaming-verto-epic-x-rgb-24-gb-gddr6x-dlss-ray-tracing-vcg409024tfxxpb1-o_1667337147_original.jpg', 'https://images.kabum.com.br/produtos/fotos/397573/placa-de-video-pny-geforce-rtx-4090-xlr8-gaming-verto-epic-x-rgb-24-gb-gddr6x-dlss-ray-tracing-vcg409024tfxxpb1-o_1667337148_original.jpg', 'https://images.kabum.com.br/produtos/fotos/397573/placa-de-video-pny-geforce-rtx-4090-xlr8-gaming-verto-epic-x-rgb-24-gb-gddr6x-dlss-ray-tracing-vcg409024tfxxpb1-o_1667337149_original.jpg', 'https://images.kabum.com.br/produtos/fotos/397573/placa-de-video-pny-geforce-rtx-4090-xlr8-gaming-verto-epic-x-rgb-24-gb-gddr6x-dlss-ray-tracing-vcg409024tfxxpb1-o_1667337150_original.jpg', 'https://images.kabum.com.br/produtos/fotos/397573/placa-de-video-pny-geforce-rtx-4090-xlr8-gaming-verto-epic-x-rgb-24-gb-gddr6x-dlss-ray-tracing-vcg409024tfxxpb1-o_1667337140_original.jpg', 'https://images.kabum.com.br/produtos/fotos/397573/placa-de-video-pny-geforce-rtx-4090-xlr8-gaming-verto-epic-x-rgb-24-gb-gddr6x-dlss-ray-tracing-vcg409024tfxxpb1-o_1667337141_original.jpg', 'https://images.kabum.com.br/produtos/fotos/397573/placa-de-video-pny-geforce-rtx-4090-xlr8-gaming-verto-epic-x-rgb-24-gb-gddr6x-dlss-ray-tracing-vcg409024tfxxpb1-o_1667337144_original.jpg', 'https://images.kabum.com.br/produtos/fotos/397573/placa-de-video-pny-geforce-rtx-4090-xlr8-gaming-verto-epic-x-rgb-24-gb-gddr6x-dlss-ray-tracing-vcg409024tfxxpb1-o_1667337139_original.jpg']",KaBuM!,False,2023-06-01 07:00:00,5.0
"SSD 500GB Kingston Fury Renegade, com Dissipador, PCIe 4.0 NVMe M.2, Gen4x4, Leitura: 7300MB/s e Gravação: 3900MB/s, Preto, compatível com o PlayStation 5  - SFYRSK/500G",Kingston,559.99,658.81,6.0,https://kabum.com.br/produto/398534/ssd-500gb-kingston-fury-renegade-com-dissipador-pcie-4-0-nvme-m-2-gen4x4-leitura-7300mb-s-e-gravacao-3900mb-s-preto-compativel-com-o-playstation-5-sfyrsk-500g,Hardware/SSD/SSD PCIe NVMe,"['https://images.kabum.com.br/produtos/fotos/398534/ssd-kingston-fury-500gb-pcie-4-0-nvme-m-2-leitura-7300mb-s-e-gravacao-3900mb-s-preto-sfyrsk-500g_1670944593_original.jpg', 'https://images.kabum.com.br/produtos/fotos/398534/ssd-500gb-kingston-fury-renegade-com-dissipador-pcie-4-0-nvme-m-2-gen4x4-leitura-7300mb-s-e-gravacao-3900mb-s-preto-compativel-com-o-playstation-5-sfyrsk-500g_1674499062_original.jpg', 'https://images.kabum.com.br/produtos/fotos/398534/ssd-500gb-kingston-fury-renegade-com-dissipador-pcie-4-0-nvme-m-2-gen4x4-leitura-7300mb-s-e-gravacao-3900mb-s-preto-compativel-com-o-playstation-5-sfyrsk-500g_1674499063_original.jpg', 'https://images.kabum.com.br/produtos/fotos/398534/ssd-500gb-kingston-fury-renegade-com-dissipador-pcie-4-0-nvme-m-2-gen4x4-leitura-7300mb-s-e-gravacao-3900mb-s-preto-compativel-com-o-playstation-5-sfyrsk-500g_1674499064_original.jpg', 'https://images.kabum.com.br/produtos/fotos/398534/ssd-kingston-fury-500gb-pcie-4-0-nvme-m-2-leitura-7300mb-s-e-gravacao-3900mb-s-preto-sfyrsk-500g_1670944592_original.jpg', 'https://images.kabum.com.br/produtos/fotos/398534/ssd-kingston-fury-500gb-pcie-4-0-nvme-m-2-leitura-7300mb-s-e-gravacao-3900mb-s-preto-sfyrsk-500g_1670944595_original.jpg', 'https://images.kabum.com.br/produtos/fotos/398534/ssd-kingston-fury-500gb-pcie-4-0-nvme-m-2-leitura-7300mb-s-e-gravacao-3900mb-s-preto-sfyrsk-500g_1670944594_original.jpg']",KaBuM!,False,2023-06-01 08:00:00,20.0
"Memória Corsair Vengeance RT, RGB, 16GB (2x8GB), 3600MHz, DDR4, CL18, Preto - CMN16GX4M2Z3600C18",Corsair,479.99,564.69,9.0,https://kabum.com.br/produto/304873/memoria-corsair-vengeance-rt-rgb-16gb-2x8gb-3600mhz-ddr4-cl18-preto-cmn16gx4m2z3600c18,Hardware/Memória RAM/DDR 4,"['https://images.kabum.com.br/produtos/fotos/304873/memoria-corsair-vengeance-rt-rgb-16gb-2x8gb-3200mhz-ddr4-cl18-preto-cmn16gx4m2z3600c18_1643052376_original.jpg', 'https://images.kabum.com.br/produtos/fotos/304873/memoria-corsair-vengeance-rt-rgb-16gb-2x8gb-3200mhz-ddr4-cl18-preto-cmn16gx4m2z3600c18_1643052377_original.jpg', 'https://images.kabum.com.br/produtos/fotos/304873/memoria-corsair-vengeance-rt-rgb-16gb-2x8gb-3200mhz-ddr4-cl18-preto-cmn16gx4m2z3600c18_1643052378_original.jpg', 'https://images.kabum.com.br/produtos/fotos/304873/memoria-corsair-vengeance-rt-rgb-16gb-2x8gb-3200mhz-ddr4-cl18-preto-cmn16gx4m2z3600c18_1643052379_original.jpg']",KaBuM!,False,2023-06-02 08:00:00,5.0
"Placa de Vídeo RX 7900 XTX Hellhound PowerColor AMD Radeon, 24 GB GDDR6, LED, Ray Tracing - RX7900XTX 24G-L/OC",Powercolor,7373.99,8193.32,6.0,https://kabum.com.br/produto/420098/placa-de-video-rx-7900-xtx-hellhound-powercolor-amd-radeon-24-gb-gddr6-led-ray-tracing-rx7900xtx-24g-l-oc,Hardware/Placa de vídeo (VGA)/Placa de vídeo AMD,"['https://images.kabum.com.br/produtos/fotos/420098/placa-de-video-rx-7900-xtx-hellhound-powercolor-amd-radeon-24-gb-gddr6-led-ray-tracing-rx7900xtx-24g-l-oc_1679583236_original.jpg', 'https://images.kabum.com.br/produtos/fotos/420098/placa-de-video-rx-7900-xtx-hellhound-powercolor-amd-radeon-24-gb-gddr6-led-ray-tracing-rx7900xtx-24g-l-oc_1679583237_original.jpg', 'https://images.kabum.com.br/produtos/fotos/420098/placa-de-video-rx-7900-xtx-hellhound-powercolor-amd-radeon-24-gb-gddr6-led-ray-tracing-rx7900xtx-24g-l-oc_1679583230_original.jpg', 'https://images.kabum.com.br/produtos/fotos/420098/placa-de-video-rx-7900-xtx-hellhound-powercolor-amd-radeon-24-gb-gddr6-led-ray-tracing-rx7900xtx-24g-l-oc_1679583229_original.jpg', 'https://images.kabum.com.br/produtos/fotos/420098/placa-de-video-rx-7900-xtx-hellhound-powercolor-amd-radeon-24-gb-gddr6-led-ray-tracing-rx7900xtx-24g-l-oc_1679583232_original.jpg', 'https://images.kabum.com.br/produtos/fotos/420098/placa-de-video-rx-7900-xtx-hellhound-powercolor-amd-radeon-24-gb-gddr6-led-ray-tracing-rx7900xtx-24g-l-oc_1679583233_original.jpg', 'https://images.kabum.com.br/produtos/fotos/420098/placa-de-video-rx-7900-xtx-hellhound-powercolor-amd-radeon-24-gb-gddr6-led-ray-tracing-rx7900xtx-24g-l-oc_1679583231_original.jpg', 'https://images.kabum.com.br/produtos/fotos/420098/placa-de-video-rx-7900-xtx-hellhound-powercolor-amd-radeon-24-gb-gddr6-led-ray-tracing-rx7900xtx-24g-l-oc_1679583235_original.jpg', 'https://images.kabum.com.br/produtos/fotos/420098/placa-de-video-rx-7900-xtx-hellhound-powercolor-amd-radeon-24-gb-gddr6-led-ray-tracing-rx7900xtx-24g-l-oc_1679583234_original.jpg']",KaBuM!,False,2023-06-01 08:00:00,3.0
"Memória Corsair Dominator Platinum para AMD, RGB, 32GB (2x16GB), 5200MHz, DDR5, C40, Preto - CMT32GX5M2B5200Z40",Corsair,1219.99,1435.28,9.0,https://kabum.com.br/produto/385270/memoria-corsair-dominator-platinum-para-amd-rgb-32gb-2x16gb-5200mhz-ddr5-c40-preto-cmt32gx5m2b5200z40,Hardware/Memória RAM/DDR 5,"['https://images.kabum.com.br/produtos/fotos/385270/memoria-corsair-dominator-platinum-rgb-ddr5-para-amd-32gb-5200mhz-ddr5-c40-preto-cmt32gx5m2b5200z40_1663968498_original.jpg', 'https://images.kabum.com.br/produtos/fotos/385270/memoria-corsair-dominator-platinum-rgb-ddr5-para-amd-32gb-5200mhz-ddr5-c40-preto-cmt32gx5m2b5200z40_1663968499_original.jpg', 'https://images.kabum.com.br/produtos/fotos/385270/memoria-corsair-dominator-platinum-rgb-ddr5-para-amd-32gb-5200mhz-ddr5-c40-preto-cmt32gx5m2b5200z40_1663968497_original.jpg', 'https://images.kabum.com.br/produtos/fotos/385270/memoria-corsair-dominator-platinum-rgb-ddr5-para-amd-32gb-5200mhz-ddr5-c40-preto-cmt32gx5m2b5200z40_1663968496_original.jpg']",KaBuM!,False,2023-06-02 08:00:00,1.0
"Placa de Vídeo RTX 4080 Trinity ZOTAC GeForce, 16 GB GDDR6X, DLSS, Ray Tracing - ZT-D40810D-10P",Zotac,7599.99,8941.16,17.0,https://kabum.com.br/produto/397586/placa-de-video-rtx-4080-trinity-zotac-geforce-16-gb-gddr6x-dlss-ray-tracing-zt-d40810d-10p,Hardware/Placa de vídeo (VGA)/Placa de vídeo Nvidia,"['https://images.kabum.com.br/produtos/fotos/397586/placa-de-video-rtx-4080-trinity-zotac-geforce-16-gb-gddr6x-dlss-ray-tracing-zt-d40810d-10p_1668093190_original.jpg', 'https://images.kabum.com.br/produtos/fotos/397586/placa-de-video-rtx-4080-trinity-zotac-geforce-16-gb-gddr6x-dlss-ray-tracing-zt-d40810d-10p_1668093189_original.jpg', 'https://images.kabum.com.br/produtos/fotos/397586/placa-de-video-rtx-4080-trinity-zotac-geforce-16-gb-gddr6x-dlss-ray-tracing-zt-d40810d-10p_1668093191_original.jpg', 'https://images.kabum.com.br/produtos/fotos/397586/placa-de-video-rtx-4080-trinity-zotac-geforce-16-gb-gddr6x-dlss-ray-tracing-zt-d40810d-10p_1668093192_original.jpg', 'https://images.kabum.com.br/produtos/fotos/397586/placa-de-video-rtx-4080-trinity-zotac-geforce-16-gb-gddr6x-dlss-ray-tracing-zt-d40810d-10p_1668093187_original.jpg', 'https://images.kabum.com.br/produtos/fotos/397586/placa-de-video-rtx-4080-trinity-zotac-geforce-16-gb-gddr6x-dlss-ray-tracing-zt-d40810d-10p_1668093188_original.jpg', 'https://images.kabum.com.br/produtos/fotos/397586/placa-de-video-rtx-4080-trinity-zotac-geforce-16-gb-gddr6x-dlss-ray-tracing-zt-d40810d-10p_1668093193_original.jpg', 'https://images.kabum.com.br/produtos/fotos/397586/placa-de-video-rtx-4080-trinity-zotac-geforce-16-gb-gddr6x-dlss-ray-tracing-zt-d40810d-10p_1668093194_original.jpg']",KaBuM!,False,2023-06-01 08:00:00,7.0
"Memória Kingston Fury Renegade, RGB, 16GB (2x8GB), 3600MHz, DDR4, CL16, Preto - KF436C16RBAK2/16",Kingston FURY,539.99,635.28,10.0,https://kabum.com.br/produto/194096/memoria-kingston-fury-renegade-rgb-16gb-2x8gb-3600mhz-ddr4-cl16-preto-kf436c16rbak2-16,Hardware/Memória RAM/DDR 4,"['https://images.kabum.com.br/produtos/fotos/194096/memoria-kingston-fury-renegade-rgb-16gb-2x8gb-3600mhz-ddr4-cl16-preto-kf436c16rbak2-16_1630936697_original.jpg', 'https://images.kabum.com.br/produtos/fotos/194096/memoria-kingston-fury-renegade-rgb-16gb-2x8gb-3600mhz-ddr4-cl16-preto-kf436c16rbak2-16_1630936698_original.jpg', 'https://images.kabum.com.br/produtos/fotos/194096/memoria-kingston-fury-renegade-rgb-16gb-2x8gb-3600mhz-ddr4-cl16-preto-kf436c16rbak2-16_1630936696_original.jpg']",KaBuM!,False,2023-06-02 08:00:00,16.0
"SSD Portátil Sandisk Extreme, 2TB, USB 3.2, Disco Externo, Preto - SdSSDe61-2t00-G25",SanDisk,1590.0,1590.0,11.0,https://kabum.com.br/produto/421976/ssd-portatil-sandisk-extreme-2tb-usb-3-2-disco-externo-preto-sdssde61-2t00-g25,Hardware/SSD/SSD Externo / Portátil,"['https://images.kabum.com.br/produtos/fotos/sync_mirakl/421976/SSD-Port-til-Sandisk-Extreme-2TB-USB-3-2-Disco-Externo-Preto-SdSSDe61-2t00-G25_1675188516_gg.jpg', 'https://images.kabum.com.br/produtos/fotos/sync_mirakl/421976/SSD-Port-til-Sandisk-Extreme-2TB-USB-3-2-Disco-Externo-Preto-SdSSDe61-2t00-G25_1675188527_gg.jpg', 'https://images.kabum.com.br/produtos/fotos/sync_mirakl/421976/SSD-Port-til-Sandisk-Extreme-2TB-USB-3-2-Disco-Externo-Preto-SdSSDe61-2t00-G25_1675188540_gg.jpg']",COLLOR SHOP,False,2023-06-02 08:00:00,5.0
"Placa de Vídeo RX 550 Duex AMD Radeon, 4GB, DDR5 - DXRX5504GB",Duex,799.99,941.16,8.0,https://kabum.com.br/produto/255155/placa-de-video-rx-550-duex-amd-radeon-4gb-ddr5-dxrx5504gb,Hardware/Placa de vídeo (VGA)/Placa de vídeo AMD,"['https://images.kabum.com.br/produtos/fotos/255155/placa-de-video-duex-amd-radeon-rx-550-4gb-preto-dxrx5504gb_1637325900_original.jpg', 'https://images.kabum.com.br/produtos/fotos/255155/placa-de-video-duex-amd-radeon-rx-550-4gb-preto-dxrx5504gb_1637325899_original.jpg', 'https://images.kabum.com.br/produtos/fotos/255155/placa-de-video-duex-amd-radeon-rx-550-4gb-preto-dxrx5504gb_1637325898_original.jpg', 'https://images.kabum.com.br/produtos/fotos/255155/placa-de-video-duex-amd-radeon-rx-550-4gb-preto-dxrx5504gb_1637325897_original.jpg']",KaBuM!,True,2023-06-01 08:00:00,95.0
"Memória Kingston Fury Beast para Intel XMP, RGB, 8GB, 5600MHz, DDR5, CL40, Preto - KF556C40BBA-8",Kingston,342.99,403.52,14.0,https://kabum.com.br/produto/388086/memoria-kingston-fury-beast-para-intel-xmp-rgb-8gb-5600mhz-ddr5-cl40-preto-kf556c40bba-8,Hardware/Memória RAM/DDR 5,"['https://images.kabum.com.br/produtos/fotos/388086/memoria-kingston-fury-beast-rgb-8gb-5600mhz-ddr5-cl40-preto-kf556c40bba-8_1666121253_original.jpg', 'https://images.kabum.com.br/produtos/fotos/388086/memoria-kingston-fury-beast-rgb-8gb-5600mhz-ddr5-cl40-preto-kf556c40bba-8_1666121254_original.jpg', 'https://images.kabum.com.br/produtos/fotos/388086/memoria-kingston-fury-beast-rgb-8gb-5600mhz-ddr5-cl40-preto-kf556c40bba-8_1666121251_original.jpg', 'https://images.kabum.com.br/produtos/fotos/388086/memoria-kingston-fury-beast-rgb-8gb-5600mhz-ddr5-cl40-preto-kf556c40bba-8_1666121252_original.jpg']",KaBuM!,True,2023-06-02 08:00:00,3.0
"Placa de Video PNY NVIDIA Geforce RTX 4090 XLR8 Gaming Verto Edition, 24 GB GDDR6X, RGB, DLSS, Ray Tracing - VCG409024TFXXPB1",Pny,10679.99,12564.69,5.0,https://kabum.com.br/produto/388795/placa-de-video-pny-nvidia-geforce-rtx-4090-xlr8-gaming-verto-edition-24-gb-gddr6x-rgb-dlss-ray-tracing-vcg409024tfxxpb1,Hardware/Placa de vídeo (VGA)/Placa de vídeo Nvidia,"['https://images.kabum.com.br/produtos/fotos/388795/placa-de-video-pny-nvidia-geforce-rtx4090-xlr8-gaming-verto-edition-24-gb-gddr6x-rgb-dlss-ray-tracing-vcg409024tfxxpb1_1665167474_original.jpg', 'https://images.kabum.com.br/produtos/fotos/388795/placa-de-video-pny-nvidia-geforce-rtx4090-xlr8-gaming-verto-edition-24-gb-gddr6x-rgb-dlss-ray-tracing-vcg409024tfxxpb1_1665167472_original.jpg', 'https://images.kabum.com.br/produtos/fotos/388795/placa-de-video-pny-nvidia-geforce-rtx4090-xlr8-gaming-verto-edition-24-gb-gddr6x-rgb-dlss-ray-tracing-vcg409024tfxxpb1_1665167473_original.jpg', 'https://images.kabum.com.br/produtos/fotos/388795/placa-de-video-pny-nvidia-geforce-rtx4090-xlr8-gaming-verto-edition-24-gb-gddr6x-rgb-dlss-ray-tracing-vcg409024tfxxpb1_1665167475_original.jpg']",KaBuM!,False,2023-06-01 07:00:00,9.0
"Placa de Vídeo RTX 4070 Ti XLR8 Gaming Verto TF OC PNY NVIDIA GeForce, 12GB GDDR6X, DLSS 3, Ray Tracing - VCG4070T12TFXXPB1-O",Pny,6454.99,7594.11,5.0,https://kabum.com.br/produto/403269/placa-de-video-rtx-4070-ti-xlr8-gaming-verto-tf-oc-pny-nvidia-geforce-12gb-gddr6x-dlss-3-ray-tracing-vcg4070t12tfxxpb1-o,Hardware/Placa de vídeo (VGA)/Placa de vídeo Nvidia,"['https://images.kabum.com.br/produtos/fotos/403269/placa-de-video-pny-rtx-4070ti-12gb-oc-vcg4070t12tfxxpb1-o_1672846639_original.jpg', 'https://images.kabum.com.br/produtos/fotos/403269/placa-de-video-pny-rtx-4070ti-12gb-oc-vcg4070t12tfxxpb1-o_1672846636_original.jpg', 'https://images.kabum.com.br/produtos/fotos/403269/placa-de-video-pny-rtx-4070ti-12gb-oc-vcg4070t12tfxxpb1-o_1672846638_original.jpg', 'https://images.kabum.com.br/produtos/fotos/403269/placa-de-video-pny-rtx-4070ti-12gb-oc-vcg4070t12tfxxpb1-o_1672846641_original.jpg', 'https://images.kabum.com.br/produtos/fotos/403269/placa-de-video-pny-rtx-4070ti-12gb-oc-vcg4070t12tfxxpb1-o_1672846637_original.jpg', 'https://images.kabum.com.br/produtos/fotos/403269/placa-de-video-pny-rtx-4070ti-12gb-oc-vcg4070t12tfxxpb1-o_1672846635_original.jpg', 'https://images.kabum.com.br/produtos/fotos/403269/placa-de-video-pny-rtx-4070ti-12gb-oc-vcg4070t12tfxxpb1-o_1672846640_original.jpg']",KaBuM!,False,2023-06-01 07:00:00,20.0
